date,year,month,quarter,region,product,sales_rep,customer,revenue,cost,profit,units_sold,unit_price,profit_margin,month_name,day_of_week,week_number
2022-06-26,2022,6,Q2,Asia Pacific,Support & Maintenance,Henry Taylor,Future Systems Inc,12773.25,9768.48,3004.78,8,1596.66,23.52,June,Sunday,25
2022-06-26,2022,6,Q2,Europe,Professional Services,Jack Anderson,Global Solutions Ltd,46052.7,32053.51,13999.19,17,2708.98,30.4,June,Sunday,25
2022-06-26,2022,6,Q2,Europe,Software License,Bob Smith,Apex Solutions,12083.66,7720.96,4362.7,4,3020.92,36.1,June,Sunday,25
2022-06-26,2022,6,Q2,Middle East & Africa,Support & Maintenance,Maya Patel,Zenith Systems,8966.86,7011.6,1955.27,1,8966.86,21.81,June,Sunday,25
2022-06-26,2022,6,Q2,Europe,Hardware,Alice Johnson,Prime Industries,1000.0,774.68,225.32,17,58.82,22.53,June,Sunday,25
2022-06-27,2022,6,Q2,Latin America,Hardware,Kate Thompson,Vertex Solutions,10121.47,7606.76,2514.71,13,778.57,24.85,June,Monday,26
2022-06-27,2022,6,Q2,Middle East & Africa,Cloud Subscription,Henry Taylor,Quantum Corp,5541.58,3607.66,1933.91,1,5541.58,34.9,June,Monday,26
2022-06-27,2022,6,Q2,North America,Support & Maintenance,Olivia White,Global Solutions Ltd,12831.94,9651.57,3180.37,5,2566.39,24.78,June,Monday,26
2022-06-27,2022,6,Q2,Middle East & Africa,Hardware,Olivia White,Summit Technologies,21872.47,16641.91,5230.56,2,10936.23,23.91,June,Monday,26
2022-06-27,2022,6,Q2,Middle East & Africa,Hardware,Carol Davis,DataFlow Corp,16326.51,11720.25,4606.26,6,2721.09,28.21,June,Monday,26
2022-06-27,2022,6,Q2,Latin America,Cloud Subscription,Carol Davis,Digital Ventures,15371.49,9535.72,5835.77,18,853.97,37.96,June,Monday,26
2022-06-27,2022,6,Q2,Europe,Cloud Subscription,Alice Johnson,Elite Systems,27981.27,18802.93,9178.34,5,5596.25,32.8,June,Monday,26
2022-06-28,2022,6,Q2,Latin America,Cloud Subscription,Noah Martinez,CloudTech Solutions,14786.56,11773.15,3013.41,8,1848.32,20.38,June,Tuesday,26
2022-06-28,2022,6,Q2,Middle East & Africa,Professional Services,Frank Miller,Innovation Systems,12790.92,9455.13,3335.79,14,913.64,26.08,June,Tuesday,26
2022-06-28,2022,6,Q2,North America,Support & Maintenance,Ivy Chen,Prime Industries,18300.53,11636.56,6663.97,9,2033.39,36.41,June,Tuesday,26
2022-06-29,2022,6,Q2,Asia Pacific,Professional Services,Ivy Chen,Pinnacle Corp,30069.48,20730.87,9338.62,18,1670.53,31.06,June,Wednesday,26
2022-06-29,2022,6,Q2,North America,Hardware,Jack Anderson,Summit Technologies,21535.6,13008.71,8526.89,10,2153.56,39.59,June,Wednesday,26
2022-06-29,2022,6,Q2,Latin America,Software License,Grace Lee,CloudTech Solutions,33562.18,22404.42,11157.76,19,1766.43,33.25,June,Wednesday,26
2022-06-29,2022,6,Q2,Europe,Hardware,Jack Anderson,Zenith Systems,42647.5,31957.84,10689.65,12,3553.96,25.07,June,Wednesday,26
2022-06-29,2022,6,Q2,North America,Software License,Jack Anderson,DataFlow Corp,42158.09,27073.31,15084.78,16,2634.88,35.78,June,Wednesday,26
2022-06-29,2022,6,Q2,Asia Pacific,Hardware,Olivia White,Apex Solutions,31184.33,21195.37,9988.96,4,7796.08,32.03,June,Wednesday,26
2022-06-29,2022,6,Q2,Latin America,Professional Services,Grace Lee,Vertex Solutions,24352.59,18613.07,5739.53,12,2029.38,23.57,June,Wednesday,26
2022-06-30,2022,6,Q2,Middle East & Africa,Support & Maintenance,Alice Johnson,Enterprise Dynamics,10244.11,6859.51,3384.6,9,1138.23,33.04,June,Thursday,26
2022-06-30,2022,6,Q2,Asia Pacific,Support & Maintenance,Carol Davis,Stellar Enterprises,12148.15,7611.07,4537.08,16,759.26,37.35,June,Thursday,26
2022-06-30,2022,6,Q2,Middle East & Africa,Support & Maintenance,Alice Johnson,Prime Industries,10907.96,6791.52,4116.45,1,10907.96,37.74,June,Thursday,26
2022-06-30,2022,6,Q2,Asia Pacific,Cloud Subscription,Alice Johnson,Vertex Solutions,29219.16,20271.19,8947.96,2,14609.58,30.62,June,Thursday,26
2022-06-30,2022,6,Q2,Asia Pacific,Professional Services,Alice Johnson,NextGen Technologies,9947.05,7287.02,2660.03,12,828.92,26.74,June,Thursday,26
2022-06-30,2022,6,Q2,Asia Pacific,Professional Services,Emma Brown,Vertex Solutions,35923.94,23648.62,12275.33,12,2993.66,34.17,June,Thursday,26
2022-06-30,2022,6,Q2,North America,Cloud Subscription,Carol Davis,Quantum Corp,17931.49,12372.42,5559.08,16,1120.72,31.0,June,Thursday,26
2022-07-01,2022,7,Q3,Latin America,Professional Services,Emma Brown,Elite Systems,23638.31,16728.28,6910.02,7,3376.9,29.23,July,Friday,26
2022-07-01,2022,7,Q3,Middle East & Africa,Software License,David Wilson,Pinnacle Corp,25924.9,17338.96,8585.93,12,2160.41,33.12,July,Friday,26
2022-07-01,2022,7,Q3,Europe,Support & Maintenance,Liam Garcia,Vertex Solutions,13494.13,10149.49,3344.64,3,4498.04,24.79,July,Friday,26
2022-07-01,2022,7,Q3,Middle East & Africa,Professional Services,Noah Martinez,Global Solutions Ltd,21119.95,13805.44,7314.52,5,4223.99,34.63,July,Friday,26
2022-07-01,2022,7,Q3,Middle East & Africa,Cloud Subscription,Bob Smith,Quantum Corp,1613.61,1203.01,410.6,15,107.57,25.45,July,Friday,26
2022-07-01,2022,7,Q3,Middle East & Africa,Support & Maintenance,Carol Davis,Summit Technologies,5632.98,3674.2,1958.78,14,402.36,34.77,July,Friday,26
2022-07-01,2022,7,Q3,Middle East & Africa,Software License,Carol Davis,Digital Ventures,12916.52,8890.56,4025.96,9,1435.17,31.17,July,Friday,26
2022-07-01,2022,7,Q3,Europe,Software License,David Wilson,Global Solutions Ltd,42661.63,31446.76,11214.86,8,5332.7,26.29,July,Friday,26
2022-07-02,2022,7,Q3,North America,Professional Services,Liam Garcia,Digital Ventures,26339.53,17357.39,8982.14,6,4389.92,34.1,July,Saturday,26
2022-07-02,2022,7,Q3,Asia Pacific,Professional Services,Noah Martinez,Pinnacle Corp,27417.04,18599.4,8817.64,13,2109.0,32.16,July,Saturday,26
2022-07-02,2022,7,Q3,Middle East & Africa,Support & Maintenance,Kate Thompson,DataFlow Corp,7578.56,5707.82,1870.75,7,1082.65,24.68,July,Saturday,26
2022-07-02,2022,7,Q3,North America,Cloud Subscription,Frank Miller,Vertex Solutions,24516.12,14818.88,9697.24,3,8172.04,39.55,July,Saturday,26
2022-07-02,2022,7,Q3,Middle East & Africa,Support & Maintenance,Carol Davis,Vertex Solutions,8335.55,5002.01,3333.54,17,490.33,39.99,July,Saturday,26
2022-07-02,2022,7,Q3,Middle East & Africa,Hardware,Frank Miller,Apex Solutions,9438.1,7467.27,1970.83,18,524.34,20.88,July,Saturday,26
2022-07-03,2022,7,Q3,Asia Pacific,Software License,Emma Brown,TechCorp Inc,27102.56,20564.57,6537.99,5,5420.51,24.12,July,Sunday,26
2022-07-03,2022,7,Q3,Latin America,Software License,Carol Davis,Zenith Systems,38218.26,27785.88,10432.39,6,5459.75,27.3,July,Sunday,26
2022-07-03,2022,7,Q3,Europe,Cloud Subscription,Kate Thompson,Smart Analytics Co,18597.27,11724.37,6872.9,14,1328.38,36.96,July,Sunday,26
2022-07-03,2022,7,Q3,Europe,Professional Services,Kate Thompson,Elite Systems,30143.7,22060.1,8083.6,7,4306.24,26.82,July,Sunday,26
2022-07-04,2022,7,Q3,North America,Software License,Henry Taylor,CloudTech Solutions,56525.33,35221.14,21304.19,16,3532.83,37.69,July,Monday,27
2022-07-04,2022,7,Q3,Europe,Hardware,Maya Patel,TechCorp Inc,34121.09,25741.17,8379.92,9,3791.23,24.56,July,Monday,27
2022-07-04,2022,7,Q3,Europe,Professional Services,Jack Anderson,Quantum Corp,31186.42,24444.15,6742.26,5,6237.28,21.62,July,Monday,27
2022-07-04,2022,7,Q3,Asia Pacific,Support & Maintenance,Olivia White,Prime Industries,12966.25,8507.7,4458.55,18,720.35,34.39,July,Monday,27
2022-07-04,2022,7,Q3,Asia Pacific,Support & Maintenance,Emma Brown,Digital Ventures,9045.51,5538.65,3506.87,18,502.53,38.77,July,Monday,27
2022-07-04,2022,7,Q3,Latin America,Professional Services,Kate Thompson,Summit Technologies,18275.17,13753.16,4522.01,5,3655.03,24.74,July,Monday,27
2022-07-04,2022,7,Q3,Middle East & Africa,Support & Maintenance,Jack Anderson,DataFlow Corp,8260.56,5949.89,2310.66,13,635.43,27.97,July,Monday,27
2022-07-05,2022,7,Q3,Middle East & Africa,Professional Services,Ivy Chen,Stellar Enterprises,4565.8,3121.51,1444.29,10,456.58,31.63,July,Tuesday,27
2022-07-05,2022,7,Q3,Middle East & Africa,Professional Services,Emma Brown,DataFlow Corp,22843.48,15935.78,6907.69,10,2284.35,30.24,July,Tuesday,27
2022-07-05,2022,7,Q3,Latin America,Software License,Frank Miller,Future Systems Inc,26191.07,20158.84,6032.23,2,13095.54,23.03,July,Tuesday,27
2022-07-06,2022,7,Q3,Asia Pacific,Professional Services,Emma Brown,Quantum Corp,34838.02,24158.37,10679.66,10,3483.8,30.66,July,Wednesday,27
2022-07-06,2022,7,Q3,Europe,Cloud Subscription,Ivy Chen,Smart Analytics Co,15533.89,11197.64,4336.26,13,1194.91,27.91,July,Wednesday,27
2022-07-06,2022,7,Q3,North America,Hardware,Grace Lee,NextGen Technologies,89925.39,59458.69,30466.71,16,5620.34,33.88,July,Wednesday,27
2022-07-06,2022,7,Q3,Europe,Software License,Kate Thompson,Vertex Solutions,43109.6,30899.74,12209.86,2,21554.8,28.32,July,Wednesday,27
2022-07-06,2022,7,Q3,Asia Pacific,Professional Services,Olivia White,Elite Systems,1749.86,1383.55,366.31,2,874.93,20.93,July,Wednesday,27
2022-07-06,2022,7,Q3,Latin America,Support & Maintenance,Liam Garcia,Global Solutions Ltd,6877.9,5099.32,1778.58,15,458.53,25.86,July,Wednesday,27
2022-07-06,2022,7,Q3,Middle East & Africa,Hardware,Noah Martinez,Digital Ventures,26132.8,15858.75,10274.05,16,1633.3,39.31,July,Wednesday,27
2022-07-06,2022,7,Q3,Asia Pacific,Cloud Subscription,Kate Thompson,Horizon Corp,17953.33,12267.84,5685.49,5,3590.67,31.67,July,Wednesday,27
2022-07-07,2022,7,Q3,Latin America,Professional Services,Ivy Chen,Quantum Corp,35796.01,23982.25,11813.76,6,5966.0,33.0,July,Thursday,27
2022-07-07,2022,7,Q3,Europe,Hardware,Carol Davis,Quantum Corp,21007.77,15644.83,5362.95,2,10503.89,25.53,July,Thursday,27
2022-07-07,2022,7,Q3,North America,Support & Maintenance,Carol Davis,Future Systems Inc,16888.04,12992.18,3895.86,7,2412.58,23.07,July,Thursday,27
2022-07-07,2022,7,Q3,Middle East & Africa,Cloud Subscription,Kate Thompson,NextGen Technologies,12985.92,8363.11,4622.82,1,12985.92,35.6,July,Thursday,27
2022-07-07,2022,7,Q3,North America,Cloud Subscription,Frank Miller,Smart Analytics Co,35581.93,24371.34,11210.59,8,4447.74,31.51,July,Thursday,27
2022-07-07,2022,7,Q3,Asia Pacific,Support & Maintenance,Maya Patel,NextGen Technologies,7080.46,4655.48,2424.98,3,2360.15,34.25,July,Thursday,27
2022-07-07,2022,7,Q3,Asia Pacific,Professional Services,Jack Anderson,Quantum Corp,8714.47,6108.39,2606.08,4,2178.62,29.91,July,Thursday,27
2022-07-07,2022,7,Q3,Latin America,Software License,Henry Taylor,Global Solutions Ltd,29937.86,19924.04,10013.82,16,1871.12,33.45,July,Thursday,27
2022-07-08,2022,7,Q3,Middle East & Africa,Hardware,Jack Anderson,Innovation Systems,25796.0,16761.87,9034.12,11,2345.09,35.02,July,Friday,27
2022-07-08,2022,7,Q3,Latin America,Cloud Subscription,Ivy Chen,DataFlow Corp,16669.77,10879.51,5790.26,12,1389.15,34.74,July,Friday,27
2022-07-08,2022,7,Q3,Latin America,Hardware,Emma Brown,Elite Systems,19202.52,12591.35,6611.17,14,1371.61,34.43,July,Friday,27
2022-07-08,2022,7,Q3,North America,Cloud Subscription,Carol Davis,Digital Ventures,20876.78,14495.82,6380.96,10,2087.68,30.56,July,Friday,27
2022-07-08,2022,7,Q3,Asia Pacific,Support & Maintenance,Jack Anderson,Pinnacle Corp,13372.31,8177.94,5194.37,6,2228.72,38.84,July,Friday,27
2022-07-08,2022,7,Q3,Europe,Professional Services,Noah Martinez,Enterprise Dynamics,1000.0,698.53,301.47,6,166.67,30.15,July,Friday,27
2022-07-08,2022,7,Q3,North America,Support & Maintenance,Frank Miller,Enterprise Dynamics,18619.03,12716.23,5902.8,5,3723.81,31.7,July,Friday,27
2022-07-08,2022,7,Q3,Asia Pacific,Software License,Alice Johnson,Pinnacle Corp,22887.09,14127.95,8759.14,15,1525.81,38.27,July,Friday,27
2022-07-09,2022,7,Q3,Europe,Cloud Subscription,Jack Anderson,Enterprise Dynamics,26450.28,21122.16,5328.12,16,1653.14,20.14,July,Saturday,27
2022-07-09,2022,7,Q3,Latin America,Software License,Carol Davis,Stellar Enterprises,25964.59,15898.41,10066.18,6,4327.43,38.77,July,Saturday,27
2022-07-09,2022,7,Q3,Latin America,Support & Maintenance,Grace Lee,Elite Systems,8411.09,6029.45,2381.64,17,494.77,28.32,July,Saturday,27
2022-07-09,2022,7,Q3,Latin America,Support & Maintenance,Alice Johnson,Global Solutions Ltd,8466.01,6759.67,1706.34,10,846.6,20.16,July,Saturday,27
2022-07-09,2022,7,Q3,Middle East & Africa,Cloud Subscription,Liam Garcia,Apex Solutions,11775.63,7570.01,4205.61,19,619.77,35.71,July,Saturday,27
2022-07-10,2022,7,Q3,Asia Pacific,Hardware,David Wilson,TechCorp Inc,34809.26,26623.38,8185.89,11,3164.48,23.52,July,Sunday,27
2022-07-10,2022,7,Q3,North America,Cloud Subscription,David Wilson,Apex Solutions,18486.49,12386.82,6099.67,3,6162.16,33.0,July,Sunday,27
2022-07-10,2022,7,Q3,Asia Pacific,Cloud Subscription,Bob Smith,Prime Industries,22238.65,17493.93,4744.73,1,22238.65,21.34,July,Sunday,27
2022-07-11,2022,7,Q3,Middle East & Africa,Professional Services,Carol Davis,Innovation Systems,21685.65,14743.32,6942.33,4,5421.41,32.01,July,Monday,28
2022-07-11,2022,7,Q3,North America,Professional Services,Emma Brown,Pinnacle Corp,28240.41,17237.28,11003.13,1,28240.41,38.96,July,Monday,28
2022-07-11,2022,7,Q3,Middle East & Africa,Hardware,Ivy Chen,NextGen Technologies,25912.69,18691.96,7220.73,14,1850.91,27.87,July,Monday,28
2022-07-11,2022,7,Q3,Latin America,Cloud Subscription,Frank Miller,Vertex Solutions,20467.64,15852.04,4615.61,10,2046.76,22.55,July,Monday,28
2022-07-11,2022,7,Q3,Asia Pacific,Cloud Subscription,Carol Davis,Prime Industries,26597.72,18630.51,7967.21,11,2417.97,29.95,July,Monday,28
2022-07-11,2022,7,Q3,North America,Cloud Subscription,David Wilson,CloudTech Solutions,36550.2,26810.32,9739.89,18,2030.57,26.65,July,Monday,28
2022-07-11,2022,7,Q3,Europe,Software License,Jack Anderson,Summit Technologies,33913.41,22473.53,11439.88,14,2260.89,33.73,July,Monday,28
2022-07-12,2022,7,Q3,North America,Professional Services,Liam Garcia,Global Solutions Ltd,23764.84,16153.28,7611.57,2,11882.42,32.03,July,Tuesday,28
2022-07-12,2022,7,Q3,Latin America,Professional Services,Maya Patel,Horizon Corp,24771.48,19081.39,5690.09,18,1376.19,22.97,July,Tuesday,28
2022-07-12,2022,7,Q3,Middle East & Africa,Software License,Jack Anderson,Global Solutions Ltd,32211.56,24320.76,7890.79,17,1894.8,24.5,July,Tuesday,28
2022-07-12,2022,7,Q3,North America,Software License,Alice Johnson,DataFlow Corp,49890.31,31096.09,18794.22,15,3326.02,37.67,July,Tuesday,28
2022-07-13,2022,7,Q3,Latin America,Support & Maintenance,Bob Smith,Horizon Corp,2573.93,1875.76,698.17,13,197.99,27.12,July,Wednesday,28
2022-07-13,2022,7,Q3,Asia Pacific,Support & Maintenance,Liam Garcia,CloudTech Solutions,13682.53,8240.68,5441.84,14,977.32,39.77,July,Wednesday,28
2022-07-13,2022,7,Q3,Europe,Software License,Emma Brown,Elite Systems,46003.85,32743.05,13260.8,16,2875.24,28.83,July,Wednesday,28
2022-07-13,2022,7,Q3,North America,Hardware,Emma Brown,Stellar Enterprises,39824.18,24222.88,15601.3,12,3318.68,39.18,July,Wednesday,28
2022-07-13,2022,7,Q3,Middle East & Africa,Cloud Subscription,Grace Lee,DataFlow Corp,18440.12,12901.19,5538.94,1,18440.12,30.04,July,Wednesday,28
2022-07-13,2022,7,Q3,Middle East & Africa,Hardware,Bob Smith,Quantum Corp,18099.2,11235.17,6864.03,1,18099.2,37.92,July,Wednesday,28
2022-07-14,2022,7,Q3,North America,Support & Maintenance,David Wilson,Stellar Enterprises,17465.38,10832.95,6632.42,2,8732.69,37.97,July,Thursday,28
2022-07-14,2022,7,Q3,Europe,Professional Services,Noah Martinez,Summit Technologies,29568.26,19892.93,9675.33,9,3285.36,32.72,July,Thursday,28
2022-07-14,2022,7,Q3,Europe,Professional Services,Liam Garcia,Elite Systems,40825.85,32535.3,8290.55,8,5103.23,20.31,July,Thursday,28
2022-07-15,2022,7,Q3,Europe,Software License,Ivy Chen,Vertex Solutions,57005.14,39787.63,17217.51,4,14251.28,30.2,July,Friday,28
2022-07-15,2022,7,Q3,Europe,Support & Maintenance,Frank Miller,Smart Analytics Co,6530.24,4304.27,2225.98,3,2176.75,34.09,July,Friday,28
2022-07-15,2022,7,Q3,North America,Software License,Kate Thompson,Innovation Systems,51784.37,33695.03,18089.34,13,3983.41,34.93,July,Friday,28
2022-07-15,2022,7,Q3,North America,Hardware,Kate Thompson,Vertex Solutions,21486.87,15728.9,5757.97,7,3069.55,26.8,July,Friday,28
2022-07-15,2022,7,Q3,Europe,Software License,Maya Patel,Summit Technologies,40434.03,30686.84,9747.18,3,13478.01,24.11,July,Friday,28
2022-07-16,2022,7,Q3,North America,Professional Services,Kate Thompson,Smart Analytics Co,30287.33,18602.63,11684.7,10,3028.73,38.58,July,Saturday,28
2022-07-16,2022,7,Q3,Latin America,Professional Services,Emma Brown,Pinnacle Corp,32347.1,19966.24,12380.86,4,8086.77,38.28,July,Saturday,28
2022-07-16,2022,7,Q3,North America,Software License,Noah Martinez,Enterprise Dynamics,49868.37,32570.13,17298.25,18,2770.47,34.69,July,Saturday,28
2022-07-17,2022,7,Q3,Asia Pacific,Professional Services,Maya Patel,NextGen Technologies,40230.99,27965.81,12265.18,12,3352.58,30.49,July,Sunday,28
2022-07-17,2022,7,Q3,Latin America,Software License,Bob Smith,Global Solutions Ltd,45537.07,32796.55,12740.52,17,2678.65,27.98,July,Sunday,28
2022-07-17,2022,7,Q3,North America,Cloud Subscription,Kate Thompson,Enterprise Dynamics,30245.99,22845.45,7400.55,1,30245.99,24.47,July,Sunday,28
2022-07-18,2022,7,Q3,Asia Pacific,Support & Maintenance,Jack Anderson,Future Systems Inc,15063.31,10833.38,4229.93,10,1506.33,28.08,July,Monday,29
2022-07-18,2022,7,Q3,North America,Professional Services,Noah Martinez,NextGen Technologies,34582.47,23565.63,11016.84,2,17291.24,31.86,July,Monday,29
2022-07-18,2022,7,Q3,Europe,Software License,Grace Lee,Prime Industries,64321.63,40215.63,24106.0,10,6432.16,37.48,July,Monday,29
2022-07-18,2022,7,Q3,Latin America,Professional Services,Noah Martinez,Prime Industries,12580.81,7820.8,4760.01,14,898.63,37.84,July,Monday,29
2022-07-18,2022,7,Q3,Latin America,Support & Maintenance,Kate Thompson,Enterprise Dynamics,9177.15,6003.52,3173.62,5,1835.43,34.58,July,Monday,29
2022-07-19,2022,7,Q3,Europe,Software License,Noah Martinez,Enterprise Dynamics,28036.82,22063.03,5973.79,12,2156.68,21.31,July,Tuesday,29
2022-07-19,2022,7,Q3,North America,Support & Maintenance,Olivia White,Zenith Systems,13329.26,9919.35,3409.91,19,701.54,25.58,July,Tuesday,29
2022-07-19,2022,7,Q3,Latin America,Hardware,Kate Thompson,Pinnacle Corp,8322.56,6397.02,1925.54,6,1387.09,23.14,July,Tuesday,29
2022-07-20,2022,7,Q3,Middle East & Africa,Support & Maintenance,Maya Patel,Apex Solutions,7717.44,5314.13,2403.31,14,551.25,31.14,July,Wednesday,29
2022-07-20,2022,7,Q3,Middle East & Africa,Software License,Noah Martinez,CloudTech Solutions,24721.85,18298.21,6423.64,19,1301.15,25.98,July,Wednesday,29
2022-07-20,2022,7,Q3,Latin America,Support & Maintenance,Bob Smith,Elite Systems,9126.11,6299.62,2826.5,6,1521.02,30.97,July,Wednesday,29
2022-07-20,2022,7,Q3,Latin America,Software License,Bob Smith,Future Systems Inc,35419.15,27623.06,7796.09,19,1864.17,22.01,July,Wednesday,29
2022-07-21,2022,7,Q3,Asia Pacific,Software License,Liam Garcia,Summit Technologies,74400.66,45468.82,28931.85,11,6763.7,38.89,July,Thursday,29
2022-07-21,2022,7,Q3,Middle East & Africa,Hardware,David Wilson,NextGen Technologies,16089.11,10987.19,5101.92,18,893.84,31.71,July,Thursday,29
2022-07-21,2022,7,Q3,Middle East & Africa,Hardware,Liam Garcia,Stellar Enterprises,19005.87,13115.06,5890.81,14,1357.56,30.99,July,Thursday,29
2022-07-21,2022,7,Q3,North America,Support & Maintenance,Kate Thompson,Smart Analytics Co,8037.6,5311.5,2726.11,15,535.84,33.92,July,Thursday,29
2022-07-21,2022,7,Q3,Latin America,Professional Services,Kate Thompson,Prime Industries,13633.92,9082.36,4551.56,16,852.12,33.38,July,Thursday,29
2022-07-21,2022,7,Q3,Europe,Hardware,Olivia White,Stellar Enterprises,33164.15,22008.81,11155.34,18,1842.45,33.64,July,Thursday,29
2022-07-21,2022,7,Q3,North America,Software License,Kate Thompson,Enterprise Dynamics,51224.55,33708.66,17515.89,17,3013.21,34.19,July,Thursday,29
2022-07-21,2022,7,Q3,Middle East & Africa,Support & Maintenance,Noah Martinez,Vertex Solutions,6106.88,4697.8,1409.08,4,1526.72,23.07,July,Thursday,29
2022-07-22,2022,7,Q3,North America,Support & Maintenance,Frank Miller,Smart Analytics Co,11620.73,8006.23,3614.5,5,2324.15,31.1,July,Friday,29
2022-07-22,2022,7,Q3,Asia Pacific,Professional Services,Alice Johnson,Summit Technologies,27804.16,21389.93,6414.23,8,3475.52,23.07,July,Friday,29
2022-07-22,2022,7,Q3,Europe,Hardware,Kate Thompson,Prime Industries,19822.41,14719.21,5103.19,1,19822.41,25.74,July,Friday,29
2022-07-22,2022,7,Q3,Latin America,Cloud Subscription,Bob Smith,Pinnacle Corp,17864.92,13310.76,4554.16,18,992.5,25.49,July,Friday,29
2022-07-23,2022,7,Q3,Middle East & Africa,Support & Maintenance,Bob Smith,Vertex Solutions,7858.21,6136.64,1721.57,15,523.88,21.91,July,Saturday,29
2022-07-23,2022,7,Q3,Latin America,Professional Services,Bob Smith,Vertex Solutions,24735.51,16753.33,7982.18,5,4947.1,32.27,July,Saturday,29
